0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.0,0.46552406999183904,0.6198902214175803,0.4770681817571853,0.5590403012030458,0.6449887474939877,0.32601677124247913,0.5267646920776224,0.615394234583828,0.4031132133462,0.35322473819657857,0.42996977654811214,0.5043981744893853,0.40247199508055037,0.5012476247711561,0.6308288396904921,0.38429746321136266,0.606498840249267,0.4266833029252303,0.6878828440881523,0.49851633305690013,0.5273076224569971,0.5829878186005979,0.19051969391597817,-0.0030531333249769026,0.38449215041141516,0.45711099471564176,0.627517205508315,0.6823937516524079,0.4962487488447024,0.5301959886301231,0.6401582411717988,0.630922524377129,0.5974258025997368,0.5834343686039414,0.7822722636259,0.6922165410606401,0.616791167326911,0.5239678172111569,0.48914574745034534,0.7419370007363988,0.23074347338754125,0.6010894228571687,0.6463898108975301,0.6916791907063687,0.7493003555167131,0.5783365143067318,0.6463073776289479,0.7927053778189448,0.7454840849409908,0.8853955389129495,0.511759262838229,0.6044445282455571,0.5103028889282124,0.5324867727450221,0.715871349528396,0.4800068903473738,0.4918904928941326,0.26684835365419257,0.33374969227747475,0.35522377987247283,0.45151224630896136,0.351249615232335,0.31681868168557187,0.2771265180464567,0.3630234301199122,0.6669027197748708,0.32426822199784705,0.5361063454384285,0.5847990745614673,0.5072165377159527,0.5050893128427825,0.5095613229887839,0.6034644927858963,0.11973317171071024,0.3034601610724703,0.5912842435021849,0.4007156193182981,0.21587117310782397,0.6525637239154605,0.2942769259171501,0.6902611179416113,0.6171292344108176,0.4370031630170943,0.21815177724305326,0.6282147250543709,0.6538326586465997,0.4725649911313942,0.7977138014588834,0.688108714302774,0.7024358149271427,0.3067288439386681,0.46509799639729527,0.39567734202712684,0.4914048157336614,0.6692808940103517,0.6327844145323251,0.6964785050240273,0.835033349746469,0.7499023956247952
0.46552406999183904,1.0,0.8190337805723175,0.909378359956228,0.7960459060101271,0.6541108220535458,0.719094473659864,0.7155578962960912,0.6310014292155866,0.7517951410426739,0.5566920402649884,0.7263693713434888,0.7203533767901102,0.7707549998698563,0.7824560856570856,0.8364581724398734,0.5001990497165051,0.4825163823906988,0.4898232954615082,0.48368784967328526,0.556316453287375,0.6677944509794329,0.6538290768809896,0.5938204599186788,0.28321553873386335,0.5826557495322162,0.6640366516507605,0.7021005449700641,0.5726234043876848,0.6814932787928659,0.3789541543573677,0.348344412325848,0.4204726630532244,0.395937048412903,0.5315346396086235,0.5508373433198952,0.5465720834480184,0.7395290750150393,0.7156441911118092,0.5936693404400538,0.38756619577407525,0.5627736177259094,0.614339016591496,0.5204851691863075,0.6400286940275072,0.5370410494955526,0.4422248601889978,0.325925857005912,0.5075683238804971,0.41798088097419134,0.5449294328670786,0.8821167709837371,0.8925102247402086,0.7827567270150086,0.7355524329433425,0.5103663980899976,0.7265240760929894,0.6282329176711228,0.6592743877331485,0.6940883513791875,0.6594393142496655,0.7481224832266007,0.6842268375872161,0.7716775759526509,0.6817532955374909,0.7942989103201146,0.5864389769460375,0.6025550103966312,0.502909560942796,0.4873624406087456,0.6156745965405518,0.7034916531508764,0.6845027934353589,0.552364321486367,0.5980421550003058,0.6341221432535321,0.557184198595172,0.7342870516984249,0.3951303623189396,0.6343855711812956,0.5515936674706822,0.3884731182045716,0.6245217991013434,0.6492665346511101,0.5681759271625527,0.5898433364179719,0.5578563848090661,0.720728600280221,0.5295267657724803,0.4612484278429895,0.5315998375824567,0.7172831967019757,0.7087684738011352,0.655652692444932,0.6915561188082711,0.44425522819807833,0.4928305571016418,0.36765114847316044,0.4574352820745782,0.3960802908682859
0.6198902214175803,0.8190337805723175,1.0,0.7983758964585476,0.7675214840827738,0.8348104051906726,0.6812516803846321,0.6774521887737373,0.7736614944962702,0.7575315346372515,0.6012539803743053,0.8227530976668334,0.867895588018418,0.8118056573844531,0.8085924924697434,0.7554756210091399,0.5983275890854103,0.5881050769906202,0.6182825071760633,0.5395555308794249,0.6782352751929202,0.8346500530702794,0.8204243525502186,0.5963355000943661,0.2126578083685472,0.7000784814797653,0.7320344318332787,0.8142574876789279,0.6983701415425916,0.8262219629539946,0.47906509905326006,0.3653176831630602,0.5068221031687105,0.5650445738427712,0.6351830703684445,0.6843414182554229,0.7338703210779711,0.819377811101268,0.7833390023201374,0.7152673611406973,0.5710989815459991,0.59980188571663,0.7269046067254741,0.7262496903839191,0.713511918729821,0.7154441631594991,0.5545394581155146,0.49560585601354445,0.5950277904116839,0.5860664977070276,0.7012010203702714,0.7850630176290717,0.7983380802001557,0.6449780656896612,0.7974448160401383,0.7051446640733796,0.7734853240534998,0.7736927065909861,0.5869251007068086,0.6546379015957282,0.7497854408601156,0.8381713636979319,0.7162936538218049,0.7282956732823519,0.7339788903258193,0.7375258163690754,0.6970514173788706,0.6817275368831991,0.6013473382542239,0.5226742580150596,0.6244554759849915,0.8056326437533557,0.7355329736251056,0.7571798620123157,0.5886859322835688,0.622813722976251,0.6650753376889155,0.7790762789570298,0.4791208525645676,0.608940692226854,0.6521229584715593,0.5300329084758245,0.7186489614745832,0.7005328985868778,0.6247191803946036,0.6737240391198213,0.76448960720941,0.7506463977837075,0.6597424706827011,0.5666520258257274,0.6468315505702285,0.5616361993758661,0.8120211026537353,0.7324954844348025,0.7018046752394486,0.605081227934822,0.6224857496380022,0.488831581754931,0.5638483644422111,0.5490499845459759
0.4770681817571853,0.909378359956228,0.7983758964585476,1.0,0.8167071605062427,0.6941542702942889,0.71505399335518,0.7098320942132841,0.6680336734160058,0.673879332328359,0.47979695210684625,0.6852244670218793,0.7185602316502135,0.7257399372537789,0.7732009250390649,0.8541554013228165,0.5103294267310217,0.5831244554713096,0.5235796779117103,0.480853361219938,0.5622846392608273,0.7022782671026064,0.6756306296756879,0.5416989065042765,0.12416429026189929,0.5930373197736739,0.6197238979623246,0.7159478547032396,0.5377848462794427,0.6844396502181613,0.4315519080187899,0.3992976703518144,0.5501792149408078,0.51164743560331,0.6150696330942487,0.5490178772220569,0.5966858231419847,0.7676076066088167,0.7765487517181084,0.658569780561067,0.4998051838375519,0.4208634452403438,0.7113783718607791,0.6239526348181302,0.7065840280348847,0.6361054951356568,0.5622717972136438,0.4461244440823817,0.45688092459405705,0.4971059859717409,0.5442124571698792,0.8045876414304475,0.861092983766907,0.7641887224328587,0.7666687306389859,0.5631393143591472,0.7462695075729321,0.6947788559104608,0.5488059556270869,0.6384568415443458,0.6299250606823154,0.7840248197651957,0.6394634169855279,0.7237874261008235,0.6707216700715105,0.7780149195436408,0.5906256585536533,0.6393217344875722,0.5686100580925639,0.5522333062251589,0.5854600049576438,0.724730123264453,0.683940564736816,0.5906360153285267,0.5462773336015267,0.5341154899473506,0.5352121599504556,0.6865046841333884,0.4599041679135248,0.678394123285583,0.5591106906733958,0.4806450825727946,0.6963334213519503,0.6713458720879868,0.523917147595338,0.6552708038347805,0.5935879031162034,0.7401672431801434,0.5282473328749175,0.5307947656600254,0.6060809081490657,0.6039747570290079,0.7327522560567014,0.589613019932237,0.7399380280364579,0.5150102217209969,0.5950272166501905,0.43867502999656044,0.4399288202743649,0.4536941199716333
0.5590403012030458,0.7960459060101271,0.7675214840827738,0.8167071605062427,1.0,0.8228461213366638,0.43951005177774033,0.555145652100683,0.6871653394459013,0.5947351615338065,0.36985335728041197,0.6509064065671063,0.7133910923175953,0.6880479152869023,0.6807132058937653,0.7755669100559073,0.48565847959615627,0.5275171970029202,0.5291845374585358,0.46158292308976506,0.4944988172698482,0.6156788348230915,0.6763989901160974,0.44071111988385453,0.16348864140478697,0.43692743925025723,0.5367160935069969,0.7076054330817552,0.5690608848768206,0.6488686211725473,0.5142211492771627,0.40635052839520946,0.5845766482950486,0.6053227529088351,0.6762922324364936,0.6105167032835108,0.7205191319373156,0.7110143958088841,0.716027772199301,0.521615635349721,0.6162422443942986,0.42407529208909217,0.7452074000263319,0.6383954018415258,0.7560109090208689,0.7106846145045257,0.6556576299070774,0.5745386550958449,0.694016802641881,0.6076139894616017,0.6205536480430379,0.7885271174344833,0.7423744763553762,0.8795859212909249,0.9183206882280308,0.6601065364045274,0.5355856966252956,0.6268448528604247,0.5571977408037606,0.5536712585168561,0.5298014686529277,0.7010076170346606,0.6260302028123454,0.6705913312872406,0.5001547387340751,0.6415740235512047,0.5156271069201168,0.46944069422182677,0.503904916936437,0.4637377697877096,0.46703472525303624,0.6103642284759867,0.6199650112173314,0.5638314226779503,0.34716142615419987,0.4227965207144969,0.43588054502159546,0.5407272371630641,0.3603812076505768,0.6097968145458423,0.42003027287144235,0.5493618314746904,0.6479132811038378,0.5194480480507461,0.31949829275518976,0.6750197258567044,0.5952579270433288,0.6913959316748672,0.603987846577932,0.5262457923842258,0.5932834798015325,0.4627794735972322,0.6609888249488729,0.4838070471428742,0.6965531317487516,0.5236303739538438,0.6057599480319688,0.5250618936581584,0.636107164267393,0.5401338216708168
0.6449887474939877,0.6541108220535458,0.8348104051906726,0.6941542702942889,0.8228461213366638,1.0,0.4960833816863539,0.5754709619712014,0.8746984980689073,0.6271873741306581,0.39673658594550704,0.7379024608972075,0.8164330520156537,0.7313944277442127,0.7361110732795689,0.7200237689319222,0.5801443297524418,0.7249836827132786,0.6701299776713849,0.628209980284895,0.6933625414054974,0.772012298415564,0.8099589538861083,0.40935795418554305,0.08634996233997537,0.5920544261791288,0.6750116246919005,0.7893399882044483,0.7267597931581754,0.764359994412267,0.5411723069364124,0.40509169772739795,0.6948852122739652,0.7770267064637685,0.7814303905125508,0.7755129808392704,0.8417027665694866,0.7944677709480192,0.8145761821245431,0.6905798695482213,0.7720314937825206,0.471388787434902,0.8531728654775143,0.7832722364917453,0.828226764823994,0.8514186364422947,0.763008479717297,0.7105565474346426,0.7777519308564911,0.7786948535298662,0.7444650461757386,0.6501603773986274,0.7272947025506242,0.6135466663845133,0.9125771531589416,0.8393959408119596,0.7014897059631554,0.8326600708916289,0.5134983059574084,0.5249610024009377,0.639144944601187,0.7573154666860635,0.6529087706255738,0.6414881704055359,0.6273092287717184,0.6609647291412118,0.6796070132983626,0.5830287055858361,0.6455475557425447,0.6134772795747004,0.5956390928460723,0.7193521825162685,0.7313678297857852,0.7903868041587536,0.3729413196529274,0.4241199564952679,0.5852633626861402,0.6370679074439082,0.44020051657079423,0.5969807919850841,0.5098542317414191,0.7149489438299833,0.7333957686846699,0.6022812032149145,0.4465309277419775,0.7756117369737704,0.8091554329719431,0.693992859335939,0.7757363680395986,0.6445512181440572,0.7543338511617197,0.3118185566230561,0.7809577552323572,0.5775261942924933,0.700721408997382,0.6872447700211455,0.7395525337049502,0.6573936636913256,0.7157383888596801,0.7206730510660222
0.32601677124247913,0.719094473659864,0.6812516803846321,0.71505399335518,0.43951005177774033,0.4960833816863539,1.0,0.6315161757223987,0.5897021950669267,0.6567811729886692,0.5429985786721059,0.6946997123481519,0.6880231041976307,0.7414637777676009,0.7530385922039592,0.7118926588113025,0.7354605108600192,0.4675234229257439,0.6119491138912695,0.476398201958518,0.6908679066121827,0.7384236642051611,0.6831374398529723,0.7910675585207029,0.11424606750173706,0.7485257323718594,0.7736300641972428,0.6265902629525953,0.6473507476839097,0.5887270260848801,0.38507275036719535,0.21882235069577002,0.2400391978292426,0.2825691186134736,0.5186383670715196,0.4726517546359054,0.4545752777786648,0.622705195163167,0.6227383550974905,0.6901702341259797,0.2661000198975852,0.5600531087062921,0.4961924988782886,0.5310859785219795,0.4733674230679212,0.40188567166258227,0.2925204254902863,0.1492273333541931,0.22699265865524185,0.2476221509686706,0.4434070704384972,0.5928378966729188,0.7810105163717165,0.3708477096827696,0.4827037133171257,0.3525780584563043,0.7712050384231591,0.6148169603919832,0.44217130288663736,0.6252712933107483,0.6805662947347926,0.7256000293242835,0.5956709798427938,0.6726237217321228,0.7756309565013756,0.7428981606861798,0.776248118458067,0.8427574571994481,0.5790008629914537,0.5196570551570969,0.7324408912926389,0.7705959703723587,0.7387335722977346,0.6386220307154423,0.8113975757850573,0.6242980333726911,0.7478365721453518,0.7804334088864205,0.4843028166131312,0.5618399128255472,0.7816478836359112,0.2521983011496313,0.556818981540988,0.8548168025347035,0.7966952487606009,0.5099938732170902,0.5431868736002494,0.7035247645644985,0.45694445746502416,0.4191196316416142,0.4603040505784686,0.5699224086795547,0.6739537515346079,0.6419768135339928,0.6594159347795795,0.4275627933150188,0.4324885961819453,0.2497519536153283,0.25922006282003773,0.282652803423763
0.5267646920776224,0.7155578962960912,0.6774521887737373,0.7098320942132841,0.555145652100683,0.5754709619712014,0.6315161757223987,1.0,0.7100657772752916,0.608858821194098,0.4295853615362636,0.6332124234497115,0.6519640391269925,0.6291161007192434,0.6647361344646613,0.6395340725300029,0.4986537663439388,0.6712662945998256,0.46850603703667765,0.7060639632244532,0.6534066004969623,0.6244783924243422,0.6241759018308882,0.5228407980223485,0.22889722769751242,0.5087527759864238,0.7070275648608861,0.6014876572096005,0.6915438054209859,0.599612223672529,0.4167332657292414,0.3713971506832393,0.4245486718713404,0.40346857238085193,0.508882736293401,0.6209180713330916,0.5915550480384544,0.5959854081909186,0.631993534042375,0.5160789548350766,0.4274520854284045,0.46535860537457424,0.5743212314470542,0.5454749816453291,0.667386593459746,0.5919181274539684,0.378967537400084,0.3509019012994122,0.4986280147797489,0.4609154708977961,0.5961171551725627,0.6250941046972127,0.7295129486861047,0.4795985193025276,0.6267391657593138,0.5544313726291735,0.8669117209206636,0.7283671932220827,0.45708991982931346,0.5298191725296357,0.5708403438543872,0.6637564375333336,0.5684459114914553,0.6049047612770271,0.64825264746259,0.6262375653709413,0.6897404851720881,0.5545771297101654,0.5785563747177627,0.6083557772161393,0.6835972878338414,0.6553411618781076,0.6920708734148854,0.5664195452359352,0.4864801984657212,0.44731312282660624,0.6951282318058454,0.6087818049773663,0.5052144129153427,0.5509069580222772,0.5827869538620192,0.4920484493449431,0.6711324299614269,0.671487192502655,0.6525238018614935,0.6241000865414192,0.648301787043248,0.7069563941353744,0.6585760068544294,0.5294688798870971,0.5057060294182245,0.5297858786670838,0.5651937251646851,0.6175172210716473,0.5511269135577572,0.47186853787806643,0.5189658474799739,0.4479228663545295,0.5261325219253917,0.4788845911550345
0.615394234583828,0.6310014292155866,0.7736614944962702,0.6680336734160058,0.6871653394459013,0.8746984980689073,0.5897021950669267,0.7100657772752916,1.0,0.6116444873710062,0.38181663859404197,0.7214120318049029,0.7963582730077644,0.7302884485930413,0.75087663072167,0.6487270029418554,0.5629118623185342,0.7413258051845132,0.6484240096096751,0.653648728818222,0.7554108592148311,0.7978375094400219,0.7869933855953624,0.5162986769932715,0.0701085918459506,0.6290659203084472,0.7763396906583429,0.7704683849448707,0.7990421646039519,0.7510523925137937,0.5330316525594443,0.3906460044774134,0.6523888422724249,0.6763407321205531,0.695312645009133,0.8326196088485159,0.8073381669349279,0.7320548839440165,0.7944353847094093,0.7020075160829633,0.6708317620115299,0.5119285055535754,0.7730387334126354,0.7467277201423086,0.8068466323008776,0.7844807136413731,0.6383451776693911,0.5884187994647396,0.6798234859173886,0.7284352027977313,0.7036454628838628,0.6230011658229192,0.724106710733126,0.5318891563302068,0.8218395474422222,0.8280348093701021,0.8281802753379193,0.9337808761520048,0.4246004709306681,0.5114395648205777,0.6141309887284628,0.7709532848590929,0.6328743806878232,0.6259155560958316,0.6713670569995132,0.6907909341978349,0.732095862372061,0.6253653701456784,0.6509087200950724,0.612095661234317,0.6384574531343361,0.7502758394540979,0.7600756369933445,0.7752390168187927,0.46874245737456943,0.4433881558517634,0.713360045290881,0.701778654768888,0.5365820190171605,0.5858709720915377,0.6259909572012893,0.6551541652983555,0.7464109050035341,0.685180362146519,0.6117939444350583,0.7610697373754769,0.844295771699892,0.7639417590393375,0.8209812523830587,0.656263511476,0.7124178744217244,0.3751856582090425,0.757011202220237,0.6246205175097181,0.6879533277952988,0.6150690896435393,0.7118869077174931,0.5932748070013079,0.6613506749853931,0.7030504443981278
0.4031132133462,0.7517951410426739,0.7575315346372515,0.673879332328359,0.5947351615338065,0.6271873741306581,0.6567811729886692,0.608858821194098,0.6116444873710062,1.0,0.7068812496541828,0.8612162831004758,0.7890794430496856,0.8011949058878647,0.7306863958412423,0.6042853433205387,0.4360327813123542,0.3805199861770085,0.4424686693674128,0.35425358042320665,0.4799071612997532,0.699511323185786,0.6685084108474743,0.5457658004789786,0.4571565144142847,0.6505230602158738,0.5986048919093191,0.6657202316516102,0.481534862857272,0.7587943493988284,0.4038914389433996,0.2619892489538323,0.36829199945691304,0.3254350364198465,0.46092786902179406,0.4165730863814381,0.4358310188153471,0.7639009793163869,0.7694622839906239,0.700444812362909,0.3530762284388145,0.6976019055097797,0.5621059453799251,0.506394992180835,0.4636976795060077,0.4526365603595992,0.33280853535999755,0.2809576858690299,0.3965921451626235,0.32660798365536486,0.47632746543510107,0.6673882284927742,0.7263138652146275,0.5269331429222028,0.6520578200413929,0.5340154552780286,0.6654288645559369,0.6258867501760541,0.880911424461423,0.8020879944470752,0.8604023567001479,0.7606347221036032,0.799599536456708,0.7999349860286951,0.7534631306135021,0.7754748542113913,0.5854354913085972,0.5863365546291319,0.4131843406928212,0.39857585138376095,0.542170545763838,0.7233403254395138,0.6994558499742719,0.70625741285479,0.6676426962517626,0.8187282055867492,0.5135945672644493,0.787310082248219,0.2979033020016389,0.50849542156906,0.5619985937842664,0.3556038490584844,0.540445989990751,0.5952092975745228,0.5776602076946122,0.5271752377601697,0.48711210990098563,0.5593583179440511,0.4148806257112965,0.4387269772850864,0.5437052436435647,0.7655351342800281,0.7866171002916026,0.7671704248462257,0.6471625825008552,0.546414227500777,0.4332666116958102,0.3160423214496213,0.38321016030678506,0.31844412722467796
